age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y,balance_log
48,blue-collar,married,primary,no,683,yes,no,cellular,9,feb,144,5,209,12,failure,0,6.52795791762255
46,services,married,secondary,no,692,yes,no,cellular,9,feb,388,3,257,2,failure,0,6.541029999189903
49,unemployed,single,tertiary,no,631,no,no,cellular,9,feb,140,6,12,1,other,0,6.448889394146858
31,blue-collar,single,secondary,no,42,no,no,cellular,9,feb,473,3,12,2,other,0,3.7612001156935624
54,management,married,secondary,no,2895,yes,no,cellular,9,feb,20,2,256,1,failure,0,7.971085753505607
47,blue-collar,married,secondary,no,0,yes,no,cellular,9,feb,168,4,180,2,other,0,0.0
40,blue-collar,married,primary,no,3462,yes,no,cellular,9,feb,171,3,277,4,other,0,8.149890544402423
28,management,single,tertiary,no,385,no,yes,cellular,9,feb,79,4,193,7,failure,0,5.955837369464831
37,unemployed,married,secondary,no,356,no,no,cellular,9,feb,33,2,216,1,failure,0,5.877735781779639
33,technician,single,secondary,no,0,yes,no,cellular,9,feb,91,3,236,4,other,0,0.0
42,management,single,tertiary,no,1285,yes,no,cellular,9,feb,21,3,252,4,other,0,7.1592919047975645
51,admin.,married,secondary,no,-229,no,no,cellular,9,feb,18,3,12,1,other,0,0.0
34,admin.,married,secondary,no,0,yes,no,cellular,10,feb,97,1,85,1,failure,1,0.0
36,technician,married,tertiary,no,99,yes,yes,cellular,10,feb,86,1,85,1,failure,0,4.605170185988092
37,services,single,secondary,no,248,yes,no,cellular,10,feb,77,1,279,2,failure,0,5.517452896464707
38,management,married,tertiary,no,184,no,no,cellular,10,feb,64,2,188,2,failure,0,5.220355825078324
51,technician,married,tertiary,no,1347,yes,yes,cellular,10,feb,160,1,243,1,failure,1,7.206377291472252
40,blue-collar,married,secondary,no,5060,no,no,cellular,10,feb,154,2,93,1,success,1,8.529319371214077
39,management,married,secondary,no,363,yes,yes,cellular,11,feb,67,1,209,1,failure,0,5.8971538676367405
31,admin.,single,secondary,no,554,yes,no,cellular,11,feb,80,1,6,1,failure,0,6.318968113746434
28,admin.,married,tertiary,no,174,yes,yes,cellular,11,feb,56,1,184,2,failure,0,5.1647859739235145
54,management,divorced,tertiary,no,26306,yes,no,cellular,11,feb,27,1,84,3,failure,0,10.177590342447465
31,management,single,secondary,yes,0,no,no,cellular,11,feb,112,4,85,2,failure,0,0.0
37,admin.,married,secondary,no,1314,yes,no,cellular,12,feb,118,4,210,3,failure,1,7.181591944611865
43,management,divorced,tertiary,no,36,no,no,cellular,13,feb,61,1,193,1,failure,0,3.6109179126442243
45,technician,married,secondary,no,2403,no,no,cellular,13,feb,147,2,84,1,failure,0,7.784889295655098
33,management,single,tertiary,no,3552,no,no,cellular,13,feb,158,2,85,3,failure,1,8.175547596021026
54,management,married,tertiary,no,2960,yes,no,cellular,13,feb,94,9,85,1,failure,0,7.993282328101591
35,student,single,secondary,no,188,yes,no,cellular,16,feb,75,3,200,5,failure,1,5.241747015059643
44,admin.,divorced,secondary,no,397,yes,yes,cellular,16,feb,127,1,257,1,other,1,5.986452005284438
51,technician,married,secondary,no,195,yes,no,cellular,17,feb,105,1,92,1,failure,0,5.278114659230517
59,management,married,tertiary,no,1831,no,no,cellular,17,feb,122,1,92,1,failure,0,7.513163545234075
39,technician,married,secondary,no,4101,yes,no,cellular,18,feb,146,2,264,1,other,1,8.319229938632326
56,management,divorced,tertiary,no,722,no,no,cellular,19,feb,134,3,94,2,failure,0,6.583409222158765
25,student,married,tertiary,no,4923,yes,yes,cellular,19,feb,266,2,219,12,other,0,8.501876487304344
56,services,divorced,secondary,no,935,no,no,cellular,26,feb,112,1,227,2,failure,0,6.841615476477592
35,technician,divorced,secondary,no,2823,yes,no,cellular,26,feb,74,1,24,1,failure,0,7.945909598613133
49,self-employed,married,tertiary,no,503,yes,no,cellular,27,feb,118,5,21,5,failure,0,6.222576268071369
36,admin.,married,secondary,no,725,yes,no,cellular,27,feb,123,3,99,8,failure,0,6.587550014824796
36,technician,married,secondary,no,6384,yes,yes,cellular,27,feb,59,1,101,1,failure,0,8.76170676846664
30,management,single,tertiary,no,5561,yes,no,cellular,27,feb,195,1,100,1,success,1,8.62371303479391
37,management,married,tertiary,no,708,yes,no,cellular,27,feb,32,4,225,3,failure,0,6.5638555265321274
38,technician,married,secondary,no,5115,yes,no,cellular,27,feb,99,1,102,6,success,1,8.540128162698734
39,blue-collar,single,primary,no,581,yes,no,cellular,27,feb,233,1,270,1,other,1,6.366470447731438
34,management,married,tertiary,no,1036,yes,no,cellular,2,mar,78,4,103,7,failure,0,6.9440872082295275
54,management,married,tertiary,no,446,no,no,cellular,3,mar,133,4,102,4,other,0,6.102558594613569
60,retired,married,secondary,no,404,no,no,cellular,5,mar,308,2,196,2,failure,1,6.003887067106539
53,management,married,secondary,no,2693,no,no,cellular,5,mar,90,1,104,1,failure,1,7.898782356970309
45,admin.,divorced,secondary,no,2353,yes,no,cellular,5,mar,182,1,107,2,other,1,7.763871287820222
31,management,divorced,tertiary,no,883,yes,no,cellular,5,mar,112,2,106,1,failure,1,6.784457062637643
44,management,single,tertiary,no,483,no,no,cellular,6,mar,207,2,199,6,success,1,6.182084906716632
38,management,married,tertiary,no,1101,yes,no,cellular,9,mar,78,2,120,1,failure,0,7.004881989712859
29,technician,married,tertiary,no,676,no,no,cellular,9,mar,93,2,224,4,failure,0,6.517671272912275
37,unemployed,single,tertiary,no,1316,yes,no,cellular,10,mar,350,2,112,3,failure,1,7.183111701743281
34,management,married,tertiary,no,1674,yes,no,cellular,10,mar,113,1,210,7,failure,0,7.423568444259167
28,blue-collar,single,secondary,no,387,yes,no,cellular,13,mar,61,11,282,1,other,0,5.961005339623274
56,management,married,secondary,no,1928,no,no,cellular,16,mar,61,6,115,4,failure,0,7.564757012905729
48,technician,married,secondary,no,1981,yes,no,cellular,16,mar,291,3,238,2,success,0,7.591861714889934
37,services,single,secondary,no,1045,no,no,cellular,17,mar,406,2,41,1,failure,1,6.952728644624869
30,management,married,tertiary,no,8089,yes,no,cellular,18,mar,232,2,294,2,failure,1,8.998384010052538
59,admin.,married,secondary,no,3735,no,no,cellular,18,mar,203,4,121,2,failure,1,8.225770799348734
41,management,single,tertiary,no,120,no,yes,cellular,24,mar,81,1,49,3,other,0,4.795790545596741
34,technician,married,secondary,no,390,yes,no,cellular,27,mar,95,2,231,2,failure,1,5.968707559985366
38,admin.,married,tertiary,no,1988,no,no,cellular,27,mar,164,2,130,2,failure,1,7.5953872788539725
46,admin.,married,secondary,no,-522,yes,no,cellular,27,mar,243,3,239,13,other,1,0.0
32,management,single,tertiary,no,1613,no,no,cellular,30,mar,253,2,129,5,failure,0,7.3864708488298945
34,technician,single,tertiary,no,2658,yes,no,cellular,31,mar,265,1,230,2,failure,0,7.88570539124302
29,management,married,tertiary,no,250,yes,no,cellular,31,mar,371,2,257,1,other,0,5.5254529391317835
32,technician,single,tertiary,no,392,yes,no,cellular,1,apr,957,2,131,2,failure,0,5.973809611869261
39,technician,divorced,secondary,no,688,yes,yes,cellular,1,apr,233,2,133,1,failure,0,6.535241271013659
59,retired,married,secondary,no,1035,yes,yes,cellular,1,apr,126,2,239,1,failure,0,6.943122422819428
33,admin.,single,secondary,no,285,yes,no,cellular,1,apr,427,1,329,1,other,0,5.655991810819852
47,blue-collar,married,secondary,no,398,yes,yes,cellular,1,apr,274,1,238,2,failure,0,5.988961416889864
37,management,married,secondary,no,1180,yes,yes,cellular,1,apr,786,1,135,1,other,0,7.074116816197362
32,services,single,tertiary,no,1743,yes,no,cellular,1,apr,1156,1,261,3,other,0,7.463936604468925
54,retired,married,secondary,no,1004,yes,no,cellular,1,apr,479,1,307,1,failure,0,6.912742820493176
35,technician,married,secondary,no,0,no,no,cellular,1,apr,295,1,303,1,other,0,0.0
46,self-employed,divorced,tertiary,no,926,yes,no,cellular,1,apr,463,1,133,3,failure,0,6.831953565565855
49,admin.,married,primary,no,686,yes,yes,cellular,1,apr,286,2,225,4,other,0,6.532334292222349
34,blue-collar,married,secondary,no,1924,yes,yes,cellular,1,apr,161,2,253,1,failure,0,7.562681246721884
45,services,divorced,secondary,no,396,yes,yes,cellular,1,apr,251,4,329,4,failure,0,5.983936280687191
58,management,divorced,tertiary,no,315,yes,no,cellular,1,apr,121,2,135,2,failure,0,5.755742213586912
49,management,divorced,tertiary,no,20727,no,no,cellular,1,apr,285,3,132,2,failure,0,9.939240722241946
49,admin.,married,secondary,no,182,yes,no,cellular,2,apr,303,1,331,2,failure,0,5.209486152841421
33,blue-collar,married,secondary,no,3576,yes,no,cellular,2,apr,124,1,308,2,other,0,8.182279739259018
36,technician,married,secondary,no,4613,no,no,cellular,2,apr,320,1,134,2,failure,0,8.4368504387337
39,technician,married,secondary,no,508,yes,no,cellular,2,apr,598,2,135,5,failure,0,6.2324480165505225
48,services,married,secondary,no,0,yes,no,cellular,2,apr,146,1,267,1,failure,0,0.0
46,self-employed,married,secondary,no,-30,yes,yes,cellular,2,apr,164,1,300,2,failure,0,0.0
35,self-employed,married,tertiary,no,560,yes,no,cellular,2,apr,58,1,136,1,failure,0,6.329720905522696
35,self-employed,married,tertiary,no,1250,yes,no,cellular,2,apr,361,1,136,1,other,0,7.1316985104669115
58,technician,married,secondary,no,1,no,no,cellular,2,apr,333,1,64,2,failure,0,0.6931471805599453
35,management,single,tertiary,no,4348,yes,no,cellular,2,apr,1074,3,217,8,failure,0,8.37770121259764
32,admin.,married,tertiary,no,233,yes,no,cellular,2,apr,77,2,133,4,failure,0,5.455321115357702
30,management,single,tertiary,no,0,yes,no,cellular,2,apr,293,2,314,2,failure,0,0.0
53,blue-collar,married,primary,no,1409,yes,no,cellular,2,apr,464,1,287,1,failure,0,7.251344983372214
40,management,married,primary,no,738,yes,yes,cellular,2,apr,399,2,258,3,failure,0,6.6052979209482015
35,blue-collar,married,secondary,no,2643,yes,no,cellular,2,apr,96,3,330,1,other,0,7.880048200971577
57,management,married,tertiary,no,1631,yes,no,cellular,2,apr,254,2,261,3,failure,0,7.397561535524052
37,management,married,tertiary,no,489,yes,no,cellular,3,apr,246,2,133,6,failure,0,6.194405391104672
38,technician,married,secondary,no,-421,yes,no,cellular,3,apr,187,1,332,5,failure,0,0.0
54,retired,married,primary,no,136,yes,no,cellular,3,apr,352,1,332,2,failure,0,4.919980925828125
56,admin.,married,primary,no,0,yes,no,cellular,3,apr,353,2,227,4,failure,0,0.0
50,management,married,tertiary,no,414,yes,no,cellular,3,apr,707,1,302,3,failure,1,6.028278520230698
24,services,single,secondary,no,496,yes,no,cellular,3,apr,297,1,323,2,failure,0,6.208590026096629
35,admin.,married,secondary,no,3187,yes,no,cellular,3,apr,445,1,135,3,failure,0,8.067149039910106
31,services,single,secondary,no,695,yes,no,cellular,3,apr,314,1,318,1,failure,0,6.54534966033442
34,blue-collar,single,secondary,yes,-60,no,no,cellular,3,apr,84,1,332,1,failure,0,0.0
38,technician,married,secondary,no,275,yes,no,cellular,3,apr,277,2,333,1,failure,0,5.62040086571715
56,retired,married,secondary,no,3948,no,no,cellular,3,apr,484,1,135,3,failure,0,8.28121766128665
39,management,married,secondary,no,517,yes,no,cellular,3,apr,240,1,136,5,failure,0,6.249975242259483
43,unemployed,married,secondary,no,1943,yes,no,cellular,3,apr,273,2,136,2,failure,0,7.572502985020384
28,technician,single,tertiary,no,172,yes,yes,cellular,3,apr,100,14,60,2,failure,0,5.153291594497779
42,entrepreneur,married,tertiary,no,2249,yes,no,telephone,3,apr,362,2,136,6,failure,0,7.718685495198466
33,admin.,married,tertiary,no,1636,yes,yes,cellular,3,apr,105,1,136,1,failure,0,7.400620577371135
36,technician,divorced,secondary,no,666,yes,yes,cellular,3,apr,190,1,133,1,other,0,6.502790045915623
55,blue-collar,divorced,secondary,no,1613,yes,no,cellular,3,apr,296,1,270,3,failure,1,7.3864708488298945
44,entrepreneur,single,tertiary,no,1136,yes,yes,cellular,3,apr,345,2,249,7,other,0,7.036148493750536
49,technician,married,tertiary,no,523,yes,no,cellular,3,apr,203,1,31,2,success,0,6.261491684321042
48,admin.,married,primary,no,4459,yes,no,cellular,3,apr,439,2,240,1,failure,0,8.40290404501411
40,entrepreneur,married,tertiary,no,2644,yes,no,cellular,3,apr,235,1,133,3,failure,0,7.8804263442924
44,blue-collar,married,primary,no,612,yes,yes,cellular,3,apr,1091,1,135,1,failure,0,6.418364935936212
39,technician,single,tertiary,no,54,yes,no,cellular,3,apr,204,2,248,12,failure,0,4.007333185232471
41,self-employed,married,secondary,no,3123,yes,no,cellular,3,apr,1203,2,135,2,failure,1,8.046869510959576
37,admin.,married,secondary,no,1335,yes,no,telephone,3,apr,309,4,262,4,other,0,7.197435354096591
50,management,married,tertiary,no,101,yes,no,cellular,6,apr,43,2,326,1,failure,0,4.624972813284271
37,management,married,primary,no,3953,yes,no,cellular,6,apr,610,2,138,1,failure,0,8.282483003730562
43,management,divorced,tertiary,no,20,no,no,cellular,6,apr,590,2,255,2,failure,0,3.044522437723423
40,management,married,tertiary,no,285,yes,no,cellular,6,apr,322,1,265,3,success,0,5.655991810819852
34,technician,single,secondary,no,2729,yes,no,cellular,6,apr,945,1,139,1,success,0,7.912056888179006
35,blue-collar,married,secondary,no,270,yes,yes,cellular,6,apr,332,2,335,1,failure,0,5.602118820879701
45,blue-collar,married,secondary,no,-73,yes,no,cellular,6,apr,551,3,313,9,failure,0,0.0
33,technician,single,tertiary,no,127,yes,no,cellular,6,apr,583,2,222,17,failure,1,4.852030263919617
38,technician,single,secondary,no,12926,yes,no,cellular,6,apr,271,2,307,1,failure,0,9.467073426283948
32,services,married,secondary,no,393,no,no,cellular,6,apr,211,2,266,2,failure,0,5.976350909297934
47,admin.,single,secondary,no,1544,yes,no,cellular,6,apr,104,1,312,1,failure,0,7.3427791893318455
45,blue-collar,married,secondary,no,146,yes,yes,cellular,6,apr,294,1,305,15,failure,0,4.990432586778736
39,management,single,tertiary,no,2651,no,no,cellular,6,apr,139,2,136,5,other,0,7.883069351305753
44,management,married,secondary,no,8262,yes,no,cellular,6,apr,150,1,257,16,failure,0,9.019542996701185
30,technician,single,secondary,no,10152,yes,no,cellular,6,apr,1108,2,270,1,failure,0,9.225524507301223
44,blue-collar,married,secondary,no,545,yes,no,cellular,6,apr,122,3,136,1,failure,0,6.302618975744905
35,technician,married,secondary,no,5553,yes,no,cellular,6,apr,371,3,136,7,failure,0,8.622273667866745
40,admin.,single,secondary,no,462,yes,yes,cellular,6,apr,272,1,335,4,other,0,6.137727054086234
40,blue-collar,married,primary,no,2133,yes,yes,cellular,6,apr,377,3,325,1,failure,0,7.665753431861699
37,admin.,married,secondary,no,1207,yes,no,telephone,6,apr,1353,2,138,2,success,1,7.0967213784947605
37,technician,single,tertiary,no,3943,no,no,cellular,6,apr,1138,2,138,1,failure,1,8.279950715722526
59,services,married,primary,no,1562,yes,no,telephone,6,apr,471,2,270,1,other,0,7.354362330421477
42,blue-collar,married,primary,no,574,yes,no,cellular,6,apr,357,2,327,2,failure,0,6.354370040797351
46,admin.,single,secondary,no,757,yes,yes,cellular,6,apr,342,3,256,3,failure,0,6.630683385642372
33,admin.,single,secondary,no,2554,yes,no,telephone,6,apr,125,3,249,15,failure,0,7.845807502637805
41,admin.,divorced,secondary,no,270,yes,no,cellular,6,apr,143,1,336,1,failure,0,5.602118820879701
36,technician,married,secondary,no,0,yes,no,cellular,6,apr,583,3,335,2,other,0,0.0
46,admin.,divorced,secondary,no,1198,yes,yes,cellular,7,apr,837,1,307,1,other,0,7.089243155027514
41,technician,married,secondary,no,2185,yes,no,cellular,7,apr,157,4,309,4,other,0,7.689828668736484
33,services,married,secondary,no,387,yes,no,cellular,7,apr,327,2,138,2,failure,0,5.961005339623274
43,blue-collar,married,secondary,no,902,yes,no,cellular,7,apr,91,1,328,1,failure,0,6.805722553416985
33,management,married,tertiary,no,663,yes,no,cellular,7,apr,381,1,243,4,failure,0,6.498282149476434
36,blue-collar,single,secondary,no,3508,yes,no,cellular,7,apr,183,1,266,3,failure,0,8.163086375583216
31,management,married,secondary,no,625,yes,no,cellular,7,apr,424,1,138,1,failure,0,6.439350371100098
33,blue-collar,single,secondary,no,706,yes,no,cellular,7,apr,329,1,322,1,failure,0,6.561030665896573
53,blue-collar,divorced,secondary,no,1912,yes,yes,cellular,7,apr,210,1,253,2,failure,0,7.556427969440253
40,admin.,married,secondary,no,2591,yes,yes,cellular,7,apr,389,1,266,2,other,0,7.860185057472165
32,blue-collar,married,secondary,no,897,yes,no,cellular,7,apr,293,3,322,2,failure,0,6.8001700683022
53,blue-collar,married,primary,no,53,yes,no,cellular,7,apr,208,1,140,1,failure,0,3.9889840465642745
29,self-employed,single,tertiary,no,1457,yes,no,cellular,7,apr,89,1,314,1,other,0,7.284820912568604
35,entrepreneur,married,tertiary,no,1859,yes,no,cellular,7,apr,157,1,267,2,failure,0,7.528331766707247
31,blue-collar,married,primary,no,1601,no,no,cellular,7,apr,615,1,137,3,failure,0,7.379008127628304
37,technician,divorced,tertiary,no,1174,yes,no,cellular,7,apr,436,1,140,2,failure,0,7.069023426578259
41,services,married,secondary,no,446,yes,no,cellular,7,apr,93,3,140,2,failure,0,6.102558594613569
39,blue-collar,single,primary,no,581,yes,no,cellular,7,apr,620,1,39,2,success,0,6.366470447731438
48,services,married,secondary,no,665,yes,no,cellular,7,apr,271,2,230,3,failure,0,6.501289670540389
42,technician,divorced,primary,no,5076,yes,no,cellular,7,apr,99,1,251,2,other,0,8.532475814947395
35,management,married,tertiary,no,0,yes,no,cellular,7,apr,139,1,243,2,other,0,0.0
33,blue-collar,married,primary,no,1064,yes,no,cellular,7,apr,311,1,330,1,failure,0,6.970730078143525
35,management,single,tertiary,no,714,yes,no,cellular,7,apr,263,2,224,22,failure,0,6.5722825426940075
43,technician,single,secondary,no,4990,yes,no,cellular,7,apr,58,1,228,10,failure,0,8.515391569469609
24,admin.,single,secondary,no,5,no,no,cellular,7,apr,66,1,330,1,failure,0,1.791759469228055
49,entrepreneur,divorced,tertiary,no,1342,yes,yes,cellular,7,apr,253,1,140,1,failure,0,7.202661196523238
36,services,married,secondary,no,1746,yes,no,cellular,7,apr,15,1,316,1,failure,0,7.465655310134056
36,admin.,divorced,secondary,no,356,yes,no,cellular,7,apr,244,3,313,1,failure,0,5.877735781779639
31,student,single,secondary,no,735,no,no,cellular,7,apr,88,3,322,1,other,0,6.601230118728877
44,unemployed,married,secondary,no,728,yes,no,cellular,7,apr,185,1,328,11,failure,0,6.591673732008658
41,management,married,tertiary,no,5,yes,no,cellular,7,apr,542,3,140,3,failure,0,1.791759469228055
